piste,nimi,x_gk25,y_gk25,aika,vuosi,ha,pa,ka,ra,la,mp,rv,autot,road-usage-index,Onnett_id,Vuosi,Kk,Kuolleet,Loukkaant,Vakavuusko,Tunti,Ontyyppi,Onluokka,Osallkm,Nopraj,Kvl,Raskaskvl,Tietyö,Katuosoite,accident-index
B08,MÄKELÄNKATU,25496993,6676320,10,2015,2173,375,110,13,163,41,11,2834,2265,6867213,2015,8,0,1,2,10,41,8,2,50,,,E,MÄKELÄNKATU,2870
B08,MÄKELÄNKATU,25496993,6676320,11,2015,1579,330,106,26,102,26,7,2143,2266,6817650,2015,9,0,0,0,11,6,6,2,50,37520.0,1699.0,E,MÄKELÄNKATU,2126
B08,MÄKELÄNKATU,25496993,6676320,12,2015,1726,365,114,16,94,25,6,2315,2267,6660740,2015,2,0,1,2,12,71,9,2,50,,,E,MÄKELÄNKATU,2519
B08,MÄKELÄNKATU,25496993,6676320,12,2015,1726,365,114,16,94,25,6,2315,2267,6868766,2015,8,0,0,0,12,8,6,2,50,,,E,MÄKELÄNKATU,2537
B08,MÄKELÄNKATU,25496993,6676320,12,2015,1726,365,114,16,94,25,6,2315,2267,6912083,2015,7,0,0,0,12,2,3,2,50,,,E,MÄKELÄNKATU,2542
B08,MÄKELÄNKATU,25496993,6676320,13,2015,1821,328,87,11,93,24,5,2340,2268,6781332,2015,5,0,0,0,13,13,2,2,50,37520.0,1699.0,E,MÄKELÄNKATU,2124
B08,MÄKELÄNKATU,25496993,6676320,13,2015,1821,328,87,11,93,24,5,2340,2268,6768757,2015,11,0,0,0,13,6,6,2,50,,,K,MÄKELÄNKATU,2788
B08,MÄKELÄNKATU,25496993,6676320,14,2015,1821,326,97,8,113,46,4,2365,2269,6656078,2015,3,0,0,0,14,6,6,4,40,,,E,MÄKELÄNKATU,2516
B08,MÄKELÄNKATU,25496993,6676320,14,2015,1821,326,97,8,113,46,4,2365,2269,6716185,2015,12,0,0,0,14,2,3,2,50,,,E,MÄKELÄNKATU,2520
B08,MÄKELÄNKATU,25496993,6676320,14,2015,1821,326,97,8,113,46,4,2365,2269,6768992,2015,5,0,0,0,14,8,6,2,40,,,E,MÄKELÄNKATU,2527
B08,MÄKELÄNKATU,25496993,6676320,14,2015,1821,326,97,8,113,46,4,2365,2269,6810655,2015,9,0,0,0,14,6,6,0,50,,,E,MÄKELÄNKATU,2529
B08,MÄKELÄNKATU,25496993,6676320,14,2015,1821,326,97,8,113,46,4,2365,2269,6578157,2015,2,0,0,0,14,6,6,2,50,,,E,MÄKELÄNKATU,2679
B08,MÄKELÄNKATU,25496993,6676320,15,2015,2132,389,92,10,165,41,3,2788,2270,6742167,2015,11,0,0,0,15,99,13,1,50,,,E,MÄKELÄNKATU,2523
B08,MÄKELÄNKATU,25496993,6676320,15,2015,2132,389,92,10,165,41,3,2788,2270,6814072,2015,6,0,0,0,15,8,6,2,50,,,E,MÄKELÄNKATU,2531
B08,MÄKELÄNKATU,25496993,6676320,15,2015,2132,389,92,10,165,41,3,2788,2270,6814269,2015,5,0,0,0,15,2,3,2,50,,,E,MÄKELÄNKATU,2534
B08,MÄKELÄNKATU,25496993,6676320,15,2015,2132,389,92,10,165,41,3,2788,2270,6892414,2015,6,0,0,0,15,96,13,2,50,,,E,MÄKELÄNKATU,2538
B08,MÄKELÄNKATU,25496993,6676320,15,2015,2132,389,92,10,165,41,3,2788,2270,6867074,2015,6,0,0,0,15,96,13,2,30,,,E,MÄKELÄNKATU,2865
B08,MÄKELÄNKATU,25496993,6676320,16,2015,2937,374,40,5,200,52,9,3556,2271,6902588,2015,7,0,0,0,16,4,3,2,40,,,E,MÄKELÄNKATU,2541
B08,MÄKELÄNKATU,25496993,6676320,16,2015,2937,374,40,5,200,52,9,3556,2271,6913215,2015,7,0,0,0,16,2,3,2,50,,,E,MÄKELÄNKATU,2543
B08,MÄKELÄNKATU,25496993,6676320,16,2015,2937,374,40,5,200,52,9,3556,2271,6791197,2015,6,0,0,0,16,10,2,2,50,,,E,MÄKELÄNKATU,2812
B08,MÄKELÄNKATU,25496993,6676320,17,2015,3175,247,39,2,192,53,9,3655,2272,6742257,2015,10,0,0,0,17,13,13,2,50,,,E,MÄKELÄNKATU,2525
B08,MÄKELÄNKATU,25496993,6676320,17,2015,3175,247,39,2,192,53,9,3655,2272,6867175,2015,5,0,0,0,17,8,6,2,40,,,E,MÄKELÄNKATU,2536
B08,MÄKELÄNKATU,25496993,6676320,17,2015,3175,247,39,2,192,53,9,3655,2272,6892493,2015,8,0,0,0,17,6,6,3,50,,,E,MÄKELÄNKATU,2539
B08,MÄKELÄNKATU,25496993,6676320,17,2015,3175,247,39,2,192,53,9,3655,2272,6685592,2015,5,0,0,0,17,40,4,2,50,,,E,MÄKELÄNKATU,2730
B08,MÄKELÄNKATU,25496993,6676320,17,2015,3175,247,39,2,192,53,9,3655,2272,6844583,2015,9,0,0,0,17,52,4,2,40,,,E,MÄKELÄNKATU,2860
B08,MÄKELÄNKATU,25496993,6676320,17,2015,3175,247,39,2,192,53,9,3655,2272,6891148,2015,8,0,0,0,17,50,4,2,40,,,E,MÄKELÄNKATU,2880
B08,MÄKELÄNKATU,25496993,6676320,18,2015,2606,171,30,6,159,54,9,2972,2273,6902508,2015,8,0,0,0,18,6,6,2,50,,,E,MÄKELÄNKATU,2540
B08,MÄKELÄNKATU,25496993,6676320,18,2015,2606,171,30,6,159,54,9,2972,2273,6891285,2015,7,0,0,0,18,12,2,2,50,,,E,MÄKELÄNKATU,2886
B08,MÄKELÄNKATU,25496993,6676320,18,2015,2606,171,30,6,159,54,9,2972,2273,6902565,2015,8,0,0,0,18,13,2,0,50,,,E,MÄKELÄNKATU,2890
B08,MÄKELÄNKATU,25496993,6676320,19,2015,2088,154,30,6,122,55,11,2400,2274,6718163,2015,11,0,0,0,19,52,13,2,40,,,E,MÄKELÄNKATU,2521
B08,MÄKELÄNKATU,25496993,6676320,19,2015,2088,154,30,6,122,55,11,2400,2274,6742253,2015,12,0,0,0,19,2,3,2,40,,,E,MÄKELÄNKATU,2524
B08,MÄKELÄNKATU,25496993,6676320,19,2015,2088,154,30,6,122,55,11,2400,2274,6742279,2015,4,0,0,0,19,3,3,2,40,,,E,MÄKELÄNKATU,2526
B08,MÄKELÄNKATU,25496993,6676320,19,2015,2088,154,30,6,122,55,11,2400,2274,6742252,2015,12,0,0,0,19,11,1,1,50,,,E,MÄKELÄNKATU,2783
B08,MÄKELÄNKATU,25496993,6676320,20,2015,1680,133,20,5,90,15,8,1928,2275,6814008,2015,9,0,0,0,20,9,13,2,50,,,E,MÄKELÄNKATU,2828
B08,MÄKELÄNKATU,25496993,6676320,21,2015,1482,109,22,4,75,9,8,1692,2276,6656225,2015,10,0,0,0,21,95,8,1,50,,,E,MÄKELÄNKATU,2517
B08,MÄKELÄNKATU,25496993,6676320,23,2015,694,51,12,2,48,0,8,807,2278,6880960,2015,8,0,0,0,23,8,6,2,80,37520.0,1699.0,E,MÄKELÄNKATU,2125
B08,MÄKELÄNKATU,25496993,6676320,3,2016,110,8,2,0,7,0,0,109,2282,7251097,2016,3,0,0,0,3,30,2,2,50,,,E,MÄKELÄNKATU,3355
B08,MÄKELÄNKATU,25496993,6676320,5,2016,209,15,3,0,15,0,0,209,2284,7430373,2016,5,0,0,0,5,4,3,2,50,,,E,MÄKELÄNKATU,3362
B08,MÄKELÄNKATU,25496993,6676320,6,2016,567,41,10,0,36,0,3,620,2285,7430213,2016,5,0,0,0,6,81,1,1,50,,,E,MÄKELÄNKATU,3360
B08,MÄKELÄNKATU,25496993,6676320,7,2016,1549,163,63,3,134,10,14,2046,2286,8114710,2016,12,0,0,0,7,81,1,1,50,,,E,MÄKELÄNKATU,3385
B08,MÄKELÄNKATU,25496993,6676320,7,2016,1549,163,63,3,134,10,14,2046,2286,7162128,2016,1,0,0,0,7,6,6,2,40,,,E,MÄKELÄNKATU,3469
B08,MÄKELÄNKATU,25496993,6676320,8,2016,2170,342,95,6,174,43,13,2937,2287,7911135,2016,11,0,0,0,8,6,6,2,50,,,E,MÄKELÄNKATU,3379
B08,MÄKELÄNKATU,25496993,6676320,8,2016,2170,342,95,6,174,43,13,2937,2287,8114680,2016,12,0,0,0,8,50,4,3,50,,,E,MÄKELÄNKATU,3725
B08,MÄKELÄNKATU,25496993,6676320,9,2016,2419,286,94,6,172,57,13,3289,2288,7431065,2016,5,0,0,0,9,3,3,2,50,,,E,MÄKELÄNKATU,3364
B08,MÄKELÄNKATU,25496993,6676320,9,2016,2419,286,94,6,172,57,13,3289,2288,7882491,2016,9,0,0,0,9,6,6,2,50,,,E,MÄKELÄNKATU,3373
B08,MÄKELÄNKATU,25496993,6676320,9,2016,2419,286,94,6,172,57,13,3289,2288,7865281,2016,8,0,0,0,9,99,13,2,40,,,E,MÄKELÄNKATU,3641
B08,MÄKELÄNKATU,25496993,6676320,9,2016,2419,286,94,6,172,57,13,3289,2288,7899822,2016,10,0,0,0,9,99,13,2,50,,,E,MÄKELÄNKATU,3693
B08,MÄKELÄNKATU,25496993,6676320,10,2016,1931,336,99,11,147,41,11,2834,2289,7883718,2016,9,0,0,0,10,8,6,2,50,,,E,MÄKELÄNKATU,3375
B08,MÄKELÄNKATU,25496993,6676320,10,2016,1931,336,99,11,147,41,11,2834,2289,8114646,2016,12,0,0,0,10,2,3,2,50,,,E,MÄKELÄNKATU,3475
B08,MÄKELÄNKATU,25496993,6676320,11,2016,1485,311,100,25,96,26,7,2143,2290,7250832,2016,3,0,0,0,11,3,3,2,50,,,E,MÄKELÄNKATU,3412
B08,MÄKELÄNKATU,25496993,6676320,11,2016,1485,311,100,25,96,26,7,2143,2290,7186677,2016,2,0,0,0,11,8,6,3,50,,,E,MÄKELÄNKATU,3470
B08,MÄKELÄNKATU,25496993,6676320,12,2016,1717,363,114,17,93,25,6,2315,2291,7255366,2016,4,0,0,0,12,8,6,2,50,,,E,MÄKELÄNKATU,3472
B08,MÄKELÄNKATU,25496993,6676320,12,2016,1717,363,114,17,93,25,6,2315,2291,7161945,2016,1,0,0,0,12,4,3,2,50,,,K,MÄKELÄNKATU,3524
B08,MÄKELÄNKATU,25496993,6676320,13,2016,1681,302,80,11,87,24,5,2340,2292,7884386,2016,9,0,0,0,13,8,6,2,40,,,E,MÄKELÄNKATU,3666
B08,MÄKELÄNKATU,25496993,6676320,14,2016,1757,313,94,8,109,46,4,2365,2293,7250576,2016,3,0,0,0,14,8,6,2,50,,,E,MÄKELÄNKATU,3352
B08,MÄKELÄNKATU,25496993,6676320,14,2016,1757,313,94,8,109,46,4,2365,2293,7430600,2016,5,0,0,0,14,8,6,2,50,,,E,MÄKELÄNKATU,3363
B08,MÄKELÄNKATU,25496993,6676320,14,2016,1757,313,94,8,109,46,4,2365,2293,8114588,2016,12,0,4,2,14,6,6,3,50,,,E,MÄKELÄNKATU,3382
B08,MÄKELÄNKATU,25496993,6676320,14,2016,1757,313,94,8,109,46,4,2365,2293,7430394,2016,5,0,0,0,14,52,4,2,50,,,E,MÄKELÄNKATU,3595
B08,MÄKELÄNKATU,25496993,6676320,15,2016,2159,395,92,11,166,41,3,2788,2294,7186728,2016,2,0,0,0,15,9,13,2,50,,,E,MÄKELÄNKATU,3351
B08,MÄKELÄNKATU,25496993,6676320,15,2016,2159,395,92,11,166,41,3,2788,2294,7864901,2016,8,0,1,2,15,8,6,2,50,,,E,MÄKELÄNKATU,3369
B08,MÄKELÄNKATU,25496993,6676320,15,2016,2159,395,92,11,166,41,3,2788,2294,7864903,2016,8,0,0,0,15,8,6,2,50,,,E,MÄKELÄNKATU,3370
B08,MÄKELÄNKATU,25496993,6676320,15,2016,2159,395,92,11,166,41,3,2788,2294,7884046,2016,9,0,0,0,15,8,6,2,50,,,E,MÄKELÄNKATU,3376
B08,MÄKELÄNKATU,25496993,6676320,15,2016,2159,395,92,11,166,41,3,2788,2294,8114749,2016,12,0,0,0,15,99,13,2,50,,,E,MÄKELÄNKATU,3386
B08,MÄKELÄNKATU,25496993,6676320,15,2016,2159,395,92,11,166,41,3,2788,2294,7250735,2016,3,0,0,0,15,2,1,1,50,,,E,MÄKELÄNKATU,3549
B08,MÄKELÄNKATU,25496993,6676320,16,2016,2875,371,40,5,192,52,9,3556,2295,7884441,2016,9,0,1,2,16,30,2,2,80,,,E,MÄKELÄNKATU,2973
B08,MÄKELÄNKATU,25496993,6676320,16,2016,2875,371,40,5,192,52,9,3556,2295,7160996,2016,1,0,0,0,16,99,13,2,40,,,E,MÄKELÄNKATU,3349
B08,MÄKELÄNKATU,25496993,6676320,16,2016,2875,371,40,5,192,52,9,3556,2295,7251230,2016,3,0,0,0,16,8,1,1,40,,,E,MÄKELÄNKATU,3356
B08,MÄKELÄNKATU,25496993,6676320,16,2016,2875,371,40,5,192,52,9,3556,2295,7883004,2016,9,0,0,0,16,2,3,2,50,,,E,MÄKELÄNKATU,3374
B08,MÄKELÄNKATU,25496993,6676320,16,2016,2875,371,40,5,192,52,9,3556,2295,7430611,2016,5,0,0,0,16,99,13,0,-1,,,E,MÄKELÄNKATU,3598
B08,MÄKELÄNKATU,25496993,6676320,16,2016,2875,371,40,5,192,52,9,3556,2295,7899819,2016,10,0,0,0,16,30,2,2,50,,,E,MÄKELÄNKATU,3692
B08,MÄKELÄNKATU,25496993,6676320,17,2016,3008,233,37,2,181,53,9,3655,2296,7161175,2016,1,0,0,0,17,49,4,2,50,,,E,MÄKELÄNKATU,3350
B08,MÄKELÄNKATU,25496993,6676320,17,2016,3008,233,37,2,181,53,9,3655,2296,7250620,2016,3,0,0,0,17,15,1,1,40,,,E,MÄKELÄNKATU,3353
B08,MÄKELÄNKATU,25496993,6676320,17,2016,3008,233,37,2,181,53,9,3655,2296,7429933,2016,5,0,0,0,17,2,3,2,60,,,E,MÄKELÄNKATU,3359
B08,MÄKELÄNKATU,25496993,6676320,17,2016,3008,233,37,2,181,53,9,3655,2296,7865356,2016,8,0,1,2,17,53,4,2,40,,,E,MÄKELÄNKATU,3372
B08,MÄKELÄNKATU,25496993,6676320,17,2016,3008,233,37,2,181,53,9,3655,2296,8114654,2016,12,0,1,2,17,69,9,2,40,,,E,MÄKELÄNKATU,3383
B08,MÄKELÄNKATU,25496993,6676320,17,2016,3008,233,37,2,181,53,9,3655,2296,8114686,2016,12,0,0,0,17,3,3,2,50,,,E,MÄKELÄNKATU,3384
B08,MÄKELÄNKATU,25496993,6676320,17,2016,3008,233,37,2,181,53,9,3655,2296,7255447,2016,4,0,1,2,17,15,8,2,50,,,E,MÄKELÄNKATU,3473
B08,MÄKELÄNKATU,25496993,6676320,17,2016,3008,233,37,2,181,53,9,3655,2296,7160625,2016,1,0,0,0,17,30,2,2,40,,,E,MÄKELÄNKATU,3517
B08,MÄKELÄNKATU,25496993,6676320,17,2016,3008,233,37,2,181,53,9,3655,2296,7250835,2016,3,0,0,0,17,12,2,3,40,,,E,MÄKELÄNKATU,3550
B08,MÄKELÄNKATU,25496993,6676320,18,2016,2476,164,28,6,151,54,9,2972,2297,7431625,2016,6,0,0,0,18,8,6,3,50,,,E,MÄKELÄNKATU,3366
B08,MÄKELÄNKATU,25496993,6676320,18,2016,2476,164,28,6,151,54,9,2972,2297,7478279,2016,7,0,0,0,18,8,6,0,50,,,E,MÄKELÄNKATU,3367
B08,MÄKELÄNKATU,25496993,6676320,18,2016,2476,164,28,6,151,54,9,2972,2297,7864761,2016,8,0,0,0,18,8,6,2,50,,,E,MÄKELÄNKATU,3368
B08,MÄKELÄNKATU,25496993,6676320,18,2016,2476,164,28,6,151,54,9,2972,2297,7884635,2016,9,0,0,0,18,6,6,2,50,,,E,MÄKELÄNKATU,3378
B08,MÄKELÄNKATU,25496993,6676320,18,2016,2476,164,28,6,151,54,9,2972,2297,7911183,2016,11,0,0,0,18,8,6,2,50,,,E,MÄKELÄNKATU,3380
B08,MÄKELÄNKATU,25496993,6676320,18,2016,2476,164,28,6,151,54,9,2972,2297,7250623,2016,3,0,0,0,18,13,2,2,50,,,E,MÄKELÄNKATU,3471
B08,MÄKELÄNKATU,25496993,6676320,18,2016,2476,164,28,6,151,54,9,2972,2297,7429736,2016,5,0,0,0,18,4,3,2,40,,,E,MÄKELÄNKATU,3474
B08,MÄKELÄNKATU,25496993,6676320,18,2016,2476,164,28,6,151,54,9,2972,2297,7429757,2016,5,0,1,2,18,13,2,2,50,,,E,MÄKELÄNKATU,3589
B08,MÄKELÄNKATU,25496993,6676320,18,2016,2476,164,28,6,151,54,9,2972,2297,7883721,2016,9,0,0,0,18,30,13,2,50,,,E,MÄKELÄNKATU,3657
B08,MÄKELÄNKATU,25496993,6676320,19,2016,2011,149,29,6,117,55,11,2400,2298,7250830,2016,3,0,0,0,19,2,3,2,50,,,E,MÄKELÄNKATU,3354
B08,MÄKELÄNKATU,25496993,6676320,19,2016,2011,149,29,6,117,55,11,2400,2298,7429716,2016,5,0,0,0,19,6,6,2,50,,,E,MÄKELÄNKATU,3358
B08,MÄKELÄNKATU,25496993,6676320,19,2016,2011,149,29,6,117,55,11,2400,2298,7431618,2016,6,0,1,2,19,42,8,2,50,,,E,MÄKELÄNKATU,3365
B08,MÄKELÄNKATU,25496993,6676320,19,2016,2011,149,29,6,117,55,11,2400,2298,7865049,2016,8,0,0,0,19,99,13,2,40,,,E,MÄKELÄNKATU,3371
B08,MÄKELÄNKATU,25496993,6676320,19,2016,2011,149,29,6,117,55,11,2400,2298,7884626,2016,9,0,0,0,19,6,6,3,50,,,E,MÄKELÄNKATU,3377
B08,MÄKELÄNKATU,25496993,6676320,20,2016,1640,130,20,5,87,15,8,1928,2299,7255608,2016,4,0,0,0,20,4,3,2,50,,,E,MÄKELÄNKATU,3357
B08,MÄKELÄNKATU,25496993,6676320,20,2016,1640,130,20,5,87,15,8,1928,2299,7911188,2016,11,0,0,0,20,8,6,2,50,,,E,MÄKELÄNKATU,3381
B08,MÄKELÄNKATU,25496993,6676320,20,2016,1640,130,20,5,87,15,8,1928,2299,7429601,2016,5,0,0,0,20,52,13,2,50,,,E,MÄKELÄNKATU,3387
B08,MÄKELÄNKATU,25496993,6676320,21,2016,1514,110,21,4,77,9,8,1692,2300,7911160,2016,11,0,0,0,21,6,6,2,50,,,E,MÄKELÄNKATU,3700
B08,MÄKELÄNKATU,25496993,6676320,23,2016,665,50,12,2,45,0,8,807,2302,7430297,2016,5,0,1,2,23,91,13,5,50,,,E,MÄKELÄNKATU,3361
B10,HERMANNIN RANTATIE,25498292,6676173,4,2014,50,6,2,0,2,0,0,60,2523,6810663,2014,8,0,0,0,4,85,1,1,50,,,E,HERMANNIN RANTATIE,1547
B10,HERMANNIN RANTATIE,25498292,6676173,7,2014,391,118,47,7,20,0,0,583,2526,6770490,2014,9,0,0,0,7,80,1,1,50,,,E,HERMANNIN RANTATIE,1540
B10,HERMANNIN RANTATIE,25498292,6676173,8,2014,979,183,68,18,24,15,0,1272,2527,6868762,2014,6,0,0,0,8,8,6,4,50,,,E,HERMANNIN RANTATIE,1553
B10,HERMANNIN RANTATIE,25498292,6676173,10,2014,837,226,93,23,26,10,0,1205,2529,6790961,2014,10,0,0,0,10,96,13,2,50,,,E,HERMANNIN RANTATIE,1946
B10,HERMANNIN RANTATIE,25498292,6676173,11,2014,771,210,71,36,20,10,0,1108,2530,6814050,2014,9,0,0,0,11,99,13,2,60,,,E,HERMANNIN RANTATIE,1548
B10,HERMANNIN RANTATIE,25498292,6676173,14,2014,605,181,62,25,21,6,0,894,2533,6891176,2014,4,0,0,0,14,8,6,2,50,,,E,HERMANNIN RANTATIE,1555
B10,HERMANNIN RANTATIE,25498292,6676173,15,2014,732,239,72,31,16,16,0,1090,2534,6919778,2014,7,0,0,0,15,8,6,4,50,,,E,HERMANNIN RANTATIE,1558
B10,HERMANNIN RANTATIE,25498292,6676173,16,2014,1184,227,44,31,22,12,0,1508,2535,6575551,2014,12,0,0,0,16,3,3,2,50,,,E,HERMANNIN RANTATIE,1526
B10,HERMANNIN RANTATIE,25498292,6676173,16,2014,1184,227,44,31,22,12,0,1508,2535,6867057,2014,8,0,0,0,16,8,6,2,50,,,E,HERMANNIN RANTATIE,1550
B10,HERMANNIN RANTATIE,25498292,6676173,17,2014,1159,155,24,26,18,14,0,1382,2536,6903514,2014,9,0,0,0,17,4,3,3,50,,,E,HERMANNIN RANTATIE,1556
B10,HERMANNIN RANTATIE,25498292,6676173,24,2014,165,19,7,2,6,0,0,199,2543,6789197,2014,5,0,0,0,24,2,3,2,50,,,E,HERMANNIN RANTATIE,1545
B10,HERMANNIN RANTATIE,25498292,6676173,7,2015,391,118,47,7,20,0,0,583,2550,6813893,2015,7,0,0,0,7,96,13,2,40,,,E,HERMANNIN RANTATIE,2819
B10,HERMANNIN RANTATIE,25498292,6676173,8,2015,962,184,110,21,22,16,0,1299,2551,6891066,2015,8,0,0,0,8,13,2,2,40,,,E,HERMANNIN RANTATIE,2513
B10,HERMANNIN RANTATIE,25498292,6676173,10,2015,782,205,86,28,25,7,0,1126,2553,6620338,2015,10,0,1,2,10,59,8,2,50,,,E,HERMANNIN RANTATIE,2490
B10,HERMANNIN RANTATIE,25498292,6676173,14,2015,645,174,99,33,26,10,0,977,2557,6685676,2015,1,0,0,0,14,49,4,2,50,,,E,HERMANNIN RANTATIE,2497
B10,HERMANNIN RANTATIE,25498292,6676173,16,2015,1004,209,76,24,19,10,0,1332,2559,6656417,2015,10,0,0,0,16,6,6,2,50,,,E,HERMANNIN RANTATIE,2493
B10,HERMANNIN RANTATIE,25498292,6676173,16,2015,1004,209,76,24,19,10,0,1332,2559,6768782,2015,10,0,0,0,16,99,13,2,50,,,E,HERMANNIN RANTATIE,2506
B10,HERMANNIN RANTATIE,25498292,6676173,17,2015,1066,141,43,17,15,24,0,1282,2560,6718339,2015,3,0,0,0,17,8,6,2,50,,,E,HERMANNIN RANTATIE,2500
B10,HERMANNIN RANTATIE,25498292,6676173,23,2015,180,20,8,3,6,2,0,217,2566,6891194,2015,7,0,0,0,23,4,3,2,30,,,E,HERMANNIN RANTATIE,2514
B10,HERMANNIN RANTATIE,25498292,6676173,8,2016,1061,220,103,23,18,4,0,1299,2575,7429571,2016,5,0,1,2,8,49,8,2,60,,,E,HERMANNIN RANTATIE,3586
B10,HERMANNIN RANTATIE,25498292,6676173,15,2016,717,186,62,24,18,7,0,1052,2582,7159774,2016,1,0,0,0,15,6,6,2,60,,,E,HERMANNIN RANTATIE,3319
B10,HERMANNIN RANTATIE,25498292,6676173,15,2016,717,186,62,24,18,7,0,1052,2582,7250678,2016,3,0,0,0,15,4,3,2,60,,,E,HERMANNIN RANTATIE,3326
B10,HERMANNIN RANTATIE,25498292,6676173,15,2016,717,186,62,24,18,7,0,1052,2582,7159775,2016,1,0,0,0,15,29,5,2,40,,,E,HERMANNIN RANTATIE,3509
B10,HERMANNIN RANTATIE,25498292,6676173,16,2016,994,195,40,32,18,9,0,1332,2583,7884047,2016,9,0,0,0,16,30,2,2,50,,,E,HERMANNIN RANTATIE,3660
B10,HERMANNIN RANTATIE,25498292,6676173,21,2016,396,45,16,7,13,4,0,477,2588,7255434,2016,4,0,0,0,21,84,1,1,40,,,K,HERMANNIN RANTATIE,3329
B11,KYLÄSAARENKATU,25498365,6676228,22,2015,0,0,0,0,0,0,0,0,2709,6655981,2015,2,0,0,0,22,99,13,1,50,,,K,KYLÄSAARENKATU,2703
B11,KYLÄSAARENKATU,25498365,6676228,12,2016,0,0,0,0,0,0,0,0,2723,7884788,2016,9,0,0,0,12,8,6,2,40,,,K,KYLÄSAARENKATU,3677
B11,KYLÄSAARENKATU,25498365,6676228,14,2016,0,0,0,0,0,0,0,0,2725,7865344,2016,8,0,0,0,14,4,3,2,40,,,E,KYLÄSAARENKATU,3497
B11,KYLÄSAARENKATU,25498365,6676228,16,2016,0,0,0,0,0,0,0,0,2727,7478271,2016,7,0,0,0,16,96,13,2,50,,,E,KYLÄSAARENKATU,3496
B11,KYLÄSAARENKATU,25498365,6676228,20,2016,0,0,0,0,0,0,0,0,2731,7883221,2016,9,0,0,0,20,9,1,1,-1,,,E,KYLÄSAARENKATU,3653
B12,KULOSAAREN SILTA,25499254,6674809,20,2014,2263,154,28,9,27,38,0,2481,2827,6891284,2014,7,0,0,0,20,4,3,2,50,,,E,KULOSAAREN SILTA,1683
B12,KULOSAAREN SILTA,25499254,6674809,2,2015,202,15,3,0,3,0,0,223,2833,6789204,2015,5,0,1,2,2,84,1,1,50,,,K,KULOSAAREN SILTA,2597
B12,KULOSAAREN SILTA,25499254,6674809,9,2015,3529,444,73,8,69,51,0,4123,2840,6770665,2015,5,0,0,0,9,8,6,3,50,,,E,KULOSAAREN SILTA,2594
B12,KULOSAAREN SILTA,25499254,6674809,8,2016,2853,422,97,5,72,47,0,3490,2863,7430663,2016,5,0,0,0,8,4,3,2,60,,,E,KULOSAAREN SILTA,3332
B12,KULOSAAREN SILTA,25499254,6674809,16,2016,3440,506,58,5,61,46,0,4326,2871,7251462,2016,3,0,0,0,16,2,3,2,40,,,E,KULOSAAREN SILTA,3434
C03,TURUNVÄYLÄ,25491499,6676962,1,2011,108,4,2,0,3,0,0,117,3024,6736850,2011,11,0,0,0,1,8,6,2,60,41308.0,4202.0,E,TURUNVÄYLÄ,6
C03,TURUNVÄYLÄ,25491499,6676962,7,2011,1240,124,15,2,34,0,0,1415,3030,6583201,2011,2,0,1,2,7,82,1,1,80,41308.0,4202.0,E,TURUNVÄYLÄ,4
C03,TURUNVÄYLÄ,25491499,6676962,7,2011,1240,124,15,2,34,0,0,1415,3030,6815740,2011,8,0,0,0,7,81,13,2,100,41308.0,4202.0,E,TURUNVÄYLÄ,5
C03,TURUNVÄYLÄ,25491499,6676962,9,2011,3541,223,54,11,56,24,0,3885,3032,6736837,2011,5,0,1,2,9,8,6,4,80,41308.0,4202.0,E,TURUNVÄYLÄ,10
C03,TURUNVÄYLÄ,25491499,6676962,10,2011,2116,186,43,20,43,11,0,2408,3033,6654834,2011,12,0,0,0,10,86,1,1,40,41308.0,4202.0,E,TURUNVÄYLÄ,1
C03,TURUNVÄYLÄ,25491499,6676962,10,2011,2116,186,43,20,43,11,0,2408,3033,6863103,2011,8,0,0,0,10,80,1,1,100,41308.0,4202.0,E,TURUNVÄYLÄ,7
C03,TURUNVÄYLÄ,25491499,6676962,13,2011,1469,181,63,18,33,10,0,1764,3036,6626268,2011,3,0,0,0,13,8,6,2,40,41308.0,4202.0,E,TURUNVÄYLÄ,0
C03,TURUNVÄYLÄ,25491499,6676962,13,2011,1469,181,63,18,33,10,0,1764,3036,6712942,2011,11,0,1,2,13,3,3,3,80,41308.0,4202.0,E,TURUNVÄYLÄ,8
C03,TURUNVÄYLÄ,25491499,6676962,13,2011,1469,181,63,18,33,10,0,1764,3036,6614857,2011,1,0,0,0,13,89,1,1,100,41308.0,4202.0,E,TURUNVÄYLÄ,11
C03,TURUNVÄYLÄ,25491499,6676962,17,2011,3174,166,30,9,60,29,0,3439,3040,6736824,2011,10,0,1,2,17,8,6,2,50,41308.0,4202.0,E,TURUNVÄYLÄ,2
C03,TURUNVÄYLÄ,25491499,6676962,17,2011,3174,166,30,9,60,29,0,3439,3040,6886123,2011,5,0,2,2,17,8,6,4,80,41308.0,4202.0,E,TURUNVÄYLÄ,9
C03,TURUNVÄYLÄ,25491499,6676962,19,2011,1879,125,27,3,41,27,0,2075,3042,6924114,2011,6,0,1,2,19,81,1,1,100,41308.0,4202.0,E,TURUNVÄYLÄ,12
C03,TURUNVÄYLÄ,25491499,6676962,20,2011,1421,156,16,7,30,8,0,1630,3043,6691400,2011,10,0,0,0,20,7,6,2,60,41308.0,4202.0,E,TURUNVÄYLÄ,3
